(149520, 154383)
(83841, 161836)
(158796, 149528)
(165981, 129634)
(79995, 231229)
(174214, 150646)
(134106, 48070)
(38019, 208335)
(213404, 77405)
(130762, 128853)
(101689, 161141)
(32140, 4373)
(53833, 6200)
(62646, 260166)
(173381, 49787)
(130268, 99170)
(212569, 127913)
(164095, 201623)
(207339, 52436)
(17670, 152178)
(122415, 132916)
(79846, 92438)
(261339, 174178)
(166007, 254606)
(102659, 145184)
(18086, 29602)
(243587, 42010)
(3832, 120205)
(222882, 248431)
(156112, 3235)
(148305, 14224)
(155332, 43603)
(253861, 46917)
(55780, 161756)
(34594, 119355)
(59406, 238424)
(231903, 207256)
(157969, 20273)
(44717, 2559)
(247402, 165013)
(122536, 208808)
(244642, 179100)
(68585, 215831)
(54849, 166176)
(227054, 87410)
(227681, 55073)
(186569, 262013)
(92931, 228464)
(234998, 74283)
(9962, 40858)
(26046, 10488)
(158117, 88201)
(185616, 141218)
(15705, 87680)
(33427, 85690)
(53408, 227608)
(158439, 152368)
(187690, 167560)
(190957, 200998)
(209023, 19397)
(184200, 146855)
(117392, 207338)
(173283, 100305)
(55730, 112936)
(145168, 12441)
(19505, 8165)
(105607, 37604)
(72698, 240054)
(169786, 18504)
(148674, 163504)
(213345, 41804)
(232379, 175575)
(103107, 151563)
(87972, 234577)
(258064, 211367)
(144151, 54864)
(152816, 4593)
(210424, 50420)
(17728, 4722)
(61109, 203275)
(139498, 245107)
(183955, 150985)
(111768, 152105)
(130317, 157302)
(1809, 184644)
(97472, 75342)
(178701, 40263)
(254609, 40989)
(37737, 259325)
(66206, 23719)
(239517, 47986)
(185042, 170058)
(202642, 66653)
(165824, 109412)
(66288, 155598)
(194233, 33825)
(16852, 112919)
(254652, 113702)
(202032, 183782)
(237711, 165621)
(213403, 168734)
(208616, 38414)
(246829, 66155)
(223382, 221692)
(77999, 31023)
(171782, 73049)
(217343, 231930)
(3737, 119338)
(188568, 198301)
(90263, 138233)
(116378, 57551)
(23084, 208549)
(32755, 180220)
(42767, 131728)
(249247, 76055)
(165885, 208110)
(258097, 266689)
(337, 63655)
(255859, 256584)
(105880, 126435)
(253153, 43321)
(26033, 138800)
(4960, 137944)
(316, 172639)
(20294, 154427)
(90746, 135482)
(31246, 119681)
(70832, 160135)
(71182, 108027)
(16966, 13735)
(80597, 157401)
(75443, 236379)
(108446, 50431)
(249254, 142834)
(206950, 142245)
(83269, 230035)
(98753, 33284)
(181604, 156252)
(180135, 85404)
(168321, 144265)
(205411, 247018)
(98429, 11341)
(96469, 7558)
(129653, 164934)
(112467, 11405)
(123428, 133858)
(231024, 209326)
(50570, 69589)
(119329, 94609)
(163254, 257156)
(155210, 80013)
(48212, 50479)
(12691, 35149)
(172765, 164060)
(186609, 22932)
(250989, 50621)
(175125, 94173)
(63913, 204531)
(224786, 15161)
(228904, 129689)
(87648, 59600)
(73493, 113045)
(51633, 117236)
(263122, 35492)
(211571, 6363)
(136830, 129517)
(30230, 7905)
(184513, 30438)
(185055, 7260)
(163374, 230707)
(321, 137406)
(189058, 202323)
(195344, 134682)
(162074, 247261)
(215692, 81734)
(8307, 11015)
(192979, 259368)
(69539, 168724)
(101836, 218245)
(66342, 120206)
(40317, 261158)
(250038, 206250)
(185874, 190182)
(258303, 33376)
(25518, 199980)
(125886, 235134)
(90914, 216457)
(226254, 232105)
(163883, 103797)
(81418, 249154)
(25682, 77804)
(179470, 265790)
(24188, 253204)
(144170, 100219)
(51341, 153031)
(46055, 132780)
(221412, 56913)
(160473, 157084)
(163882, 31155)
(266538, 50669)
(159153, 16009)
(214681, 118238)
(185789, 202279)
(250953, 263879)
(41912, 36962)
(113332, 116320)
(71814, 94048)
(100065, 88706)
(183415, 132387)
(3181, 102016)
(244657, 178062)
(74289, 220706)
(44372, 32354)
(136520, 131006)
(169331, 9502)
(155595, 18668)
(155045, 124215)
(191484, 122477)
(4453, 70800)
(116971, 103656)
(247482, 164028)
(112127, 54258)
(180987, 74682)
(2115, 24701)
(130261, 85190)
(152617, 225824)
(44932, 131082)
(19987, 243975)
(6042, 131892)
(218858, 27947)
(41729, 194577)
(132005, 172360)
(15544, 128552)
(44261, 140467)
(188474, 161141)
(104510, 32126)
(207496, 163314)
(25524, 189471)
(114305, 67352)
(132239, 15865)
(204538, 253473)
(94539, 8775)
(41722, 187561)
(89807, 224869)
(234668, 35318)
(102021, 84831)
(137142, 46901)
(228939, 198922)
(36192, 119549)
(161353, 116484)
(48055, 68848)
(173849, 185408)
(197733, 182007)
(40575, 136159)
(150147, 151491)
(25261, 4882)
(93611, 58666)
(230053, 260165)
(97035, 100767)
(135624, 212669)
(254320, 169389)
(82036, 72625)
(143318, 148211)
(196942, 56171)
(259498, 256136)
(25898, 199433)
(236344, 181701)
(103211, 183746)
(29623, 221190)
(45887, 55856)
(208057, 83888)
(84486, 85168)
(135506, 17414)
(171258, 134532)
(236887, 59921)
(263223, 53964)
(54773, 59290)
(156829, 250992)
(192211, 7204)
(42514, 203975)
(231912, 231443)
(209469, 264483)
(245077, 16675)
(11337, 73938)
(100285, 119230)
(174246, 80029)
(161056, 49778)
(172948, 94531)
(692, 897)
(137842, 172710)
(244097, 85710)
(126978, 55441)
(237422, 113995)
(119057, 217139)
(130723, 175063)
(131032, 233885)
(148655, 256750)
(52080, 231258)
(254584, 152491)
(21425, 64058)
(209333, 132037)
(141552, 148873)
(39628, 129298)
(27599, 104595)
(144802, 23697)
(174346, 65159)
(185624, 182593)
(252463, 31199)
(123775, 194280)
(171263, 1270)
(104856, 262470)
(21742, 2789)
(126831, 151424)
(167431, 203803)
(261152, 172422)
(235516, 140599)
(36026, 122566)
(103914, 219530)
(167597, 26948)
(101819, 62456)
(4998, 65629)
(120142, 50263)
(215081, 161700)
(63110, 192690)
(218417, 198017)
(114932, 225008)
(127078, 254524)
(164324, 241988)
(173924, 63207)
(21760, 91415)
(152893, 111778)
(147340, 158698)
(242674, 219120)
(248942, 119609)
(152486, 233221)
(92052, 210158)
(49170, 17153)
(140803, 177915)
(61551, 266072)
(130590, 33022)
(93575, 60252)
(108332, 132859)
(130192, 200456)
(57421, 4697)
(44706, 193979)
(25367, 186805)
(110690, 25522)
(41000, 234671)
(255030, 138800)
(153523, 79661)
(236046, 243153)
(2855, 119438)
(79859, 235615)
(166822, 189822)
(130272, 99033)
(81381, 78937)
(110525, 97967)
(171168, 90829)
(221890, 166919)
(235453, 85252)
(120181, 193447)
(68449, 45642)
(236979, 117200)
(162888, 121008)
(242515, 251509)
(154465, 154066)
(34936, 252591)
(252804, 229448)
(246335, 243032)
(55485, 217787)
(221431, 113713)
(23920, 259510)
(174303, 233522)
(234291, 229299)
(162974, 249987)
(11718, 86258)
(176879, 47342)
(206360, 140562)
(7598, 33030)
(89890, 250924)
(35212, 132461)
(136467, 247233)
(78901, 65213)
(29961, 136948)
(164414, 165587)
(208490, 99206)
(252742, 117728)
(31156, 21888)
(23023, 202659)
(71241, 180647)
(214792, 5463)
(166944, 160994)
(226442, 36057)
(131371, 181082)
(3761, 202497)
(3995, 100363)
(58073, 73336)
(107057, 166056)
(262318, 75622)
(11594, 31482)
(215844, 145361)
(32892, 61800)
(43201, 186597)
(57901, 4310)
(137824, 225136)
(79026, 191923)
(234584, 239136)
(266662, 15198)
(130332, 172054)
(144686, 143501)
(4768, 223255)
(19926, 106064)
(172950, 169831)
(16516, 182213)
(215995, 72798)
(201582, 193673)
(232327, 207987)
(17595, 39243)
(20472, 19014)
(104752, 181846)
(217263, 188739)
(102336, 53932)
(153659, 38441)
(194550, 33597)
(151839, 107370)
(36219, 157004)
(259396, 50245)
(98677, 241906)
(231384, 116861)
(63797, 206165)
(18269, 29533)
(101091, 46319)
(243992, 224174)
(8682, 182256)
(72207, 192403)
(150740, 265940)
(68438, 86931)
(224831, 40443)
(15598, 121326)
(55799, 38240)
(207023, 235842)
(121228, 71135)
(161871, 99303)
(152135, 176559)
(248961, 222794)
(246721, 19990)
(158224, 7828)
(3644, 107871)
(46500, 119014)
(16031, 75876)
(155924, 166150)
(204767, 184674)
(105180, 14856)
(23196, 210027)
(189492, 63372)
(112679, 1941)
(198333, 234337)
(99893, 164897)
(25100, 29630)
(226737, 172639)
(243431, 105656)
(210380, 25522)
(174940, 186243)
(109749, 122070)
(113887, 28384)
(89462, 217948)
(9095, 76207)
(17068, 187318)
(127048, 260124)
(229167, 4744)
(182227, 260720)
(137557, 169191)
(179728, 112087)
(226882, 230952)
(207929, 181364)
(142037, 88438)
(158056, 165488)
(6307, 81674)
(224545, 174979)
(65817, 230716)
(152652, 71803)
(153815, 89307)
(90320, 115160)
(29288, 25728)
(6757, 165983)
(124298, 16221)
(252274, 16384)
(107164, 97491)
(7046, 246359)
(216414, 205019)
(261184, 232911)
(248005, 213014)
(141911, 110412)
(116195, 74970)
(117085, 190565)
(252629, 204765)
(129408, 90113)
(147546, 32808)
(256879, 245006)
(99041, 263531)
(239863, 102435)
(180764, 149677)
(55115, 241533)
(180757, 31509)
(51081, 69758)
(16507, 185247)
(163826, 169999)
(210648, 253856)
(199080, 100129)
(168427, 179810)
(214196, 108570)
(228815, 242910)
(70848, 247028)
(170085, 95248)
(263629, 100482)
(171166, 212715)
(78746, 22366)
(129982, 198919)
(233704, 208800)
(115066, 257032)
(125617, 242164)
(30361, 142226)
(238725, 240003)
(199766, 208476)
(46526, 33574)
(245181, 120061)
(20318, 166071)
(83885, 212891)
(114931, 217087)
(196600, 142610)
(152714, 124971)
(27927, 124929)
(35917, 133394)
(186192, 51004)
(75217, 12811)
(231883, 84662)
(40767, 207258)
(112225, 227992)
(251961, 248181)
(129753, 100585)
(99344, 226151)
(237704, 87573)
(127857, 103021)
(223419, 170907)
(8396, 62604)
(48724, 72581)
(254656, 39584)
(216880, 204133)
(134426, 61550)
(23233, 194276)
(71604, 76076)
(5034, 51154)
(75325, 141561)
(62113, 198649)
(187151, 119864)
(61790, 158737)
(64979, 53707)
(230779, 262540)
(181182, 189793)
(99896, 27836)
(160201, 234272)
(164092, 187822)
(220729, 264148)
(257686, 86272)
(164028, 183179)
(226570, 11803)
(8606, 5245)
(47903, 36512)
(56535, 175155)
(34884, 130999)
(211485, 119936)
(211851, 101485)
(24609, 250347)
(98714, 16450)
(76703, 101485)
(29052, 137767)
(125884, 158148)
(86992, 266182)
(126844, 207117)
(129253, 77322)
(50448, 36934)
(97792, 112497)
(26279, 170873)
(255408, 68252)
(36352, 39)
(190853, 41588)
(185226, 212286)
(122240, 150927)
(233354, 126954)
(146790, 264753)
(250641, 170880)
(178372, 40122)
(69373, 52523)
(243079, 191832)
(208926, 42928)
(65888, 187910)
(16045, 111278)
(99414, 32296)
(53759, 201248)
(259656, 101287)
(144446, 28242)
(213436, 72567)
(88130, 57504)
(105235, 83701)
(159579, 38920)
(76846, 199219)
(104503, 19222)
(120594, 138548)
(177123, 230805)
(40920, 203382)
(69353, 167611)
(235444, 229184)
(134194, 63224)
(4449, 243364)
(119, 170468)
(90503, 152361)
(115499, 180813)
(184219, 121317)
(82197, 97742)
(8453, 7849)
(219431, 201673)
(202523, 184890)
(136461, 264209)
(15606, 96354)
(46189, 72550)
(19, 45068)
(249233, 104725)
(123282, 161860)
(84745, 43871)
(36155, 98398)
(211194, 193545)
(62309, 99)
(257029, 172073)
(118774, 183143)
(132123, 117198)
(198370, 201178)
(37400, 153101)
(15244, 214102)
(3808, 6180)
(189005, 259919)
(101674, 43262)
(53280, 106048)
(233694, 79302)
(128050, 198765)
(174085, 42530)
(171931, 149017)
(43916, 10128)
(128105, 109753)
(36455, 77569)
(113531, 9799)
(180900, 175302)
(225004, 248337)
(65777, 190523)
(251670, 63614)
(3141, 59832)
(264379, 141024)
(95425, 157704)
(476, 259692)
(122312, 199876)
(110565, 226470)
(5685, 17629)
(250080, 266092)
(224370, 13777)
(130500, 255319)
(4531, 205200)
(28409, 182612)
(59315, 2240)
(39107, 234876)
(92024, 144020)
(148389, 72227)
(144777, 23502)
(16560, 26681)
(67633, 151592)
(190195, 150347)
(201043, 112961)
(49440, 100159)
(194209, 227103)
(21209, 151823)
(33220, 231939)
(210076, 175169)
(208309, 175727)
(255174, 243686)
(79647, 8944)
(117537, 62147)
(192618, 163314)
(252531, 127997)
(116677, 77405)
(225786, 25481)
(142514, 249145)
(82095, 133877)
(77598, 188889)
(46022, 88380)
(60994, 225645)
(113847, 229490)
(259692, 86867)
(215370, 233588)
(247540, 78299)
(28906, 209153)
(72808, 64056)
(102745, 15325)
(163495, 118386)
(716, 222137)
(58275, 96054)
(59573, 22241)
(177988, 228493)
(41840, 144715)
(142118, 66355)
(75731, 149023)
(66769, 64947)
(46568, 208573)
(260907, 132393)
(144729, 199336)
(47640, 53387)
(81454, 56805)
(7038, 176298)
(265505, 67616)
(176142, 258591)
(175533, 61118)
(99223, 103103)
(143681, 259575)
(103456, 126193)
(238787, 233379)
(141274, 261173)
(163390, 1915)
(185059, 6088)
(198627, 28113)
(169237, 53015)
(79336, 259764)
(181172, 152767)
(73582, 194451)
(203607, 222971)
(265815, 242244)
(136496, 89436)
(207577, 97166)
(170010, 69106)
(122097, 14149)
(161714, 4805)
(201792, 2466)
(73641, 173355)
(222270, 53666)
(13340, 201633)
(169323, 165211)
(41421, 13214)
(221928, 187642)
(176936, 263144)
(27894, 260586)
(125401, 26970)
(213567, 127673)
(200401, 22145)
(138278, 235001)
(207334, 25426)
(109069, 127247)
(113472, 257059)
(23741, 163568)
(79651, 107132)
(31279, 23584)
(263958, 248448)
(46295, 241035)
(51523, 18392)
(230913, 249984)
(242322, 17196)
(231536, 13995)
(207236, 138375)
(148902, 36903)
(186189, 264423)
(209238, 242694)
(98247, 168947)
(244724, 199743)
(29631, 175298)
(55016, 208457)
(245993, 141085)
(39721, 34276)
(117812, 239411)
(195290, 212946)
(109068, 24888)
(216910, 229434)
(106957, 90007)
(70513, 5295)
(121453, 118301)
(197594, 243173)
(225030, 204179)
(90412, 127760)
(2427, 69731)
(130507, 104175)
(151835, 191692)
(15925, 223943)
(24835, 99310)
(32657, 87800)
(131798, 215688)
(209671, 91478)
(17911, 165300)
(19237, 34834)
(89200, 14400)
(71638, 225819)
(84002, 161947)
(162756, 216831)
(58989, 25481)
(136056, 14881)
(39744, 94158)
(55248, 140467)
(169876, 166769)
(690, 215268)
(51014, 59966)
(201514, 189074)
(37415, 145313)
(21125, 143186)
(1680, 31997)
(79348, 217752)
(36536, 168495)
(232887, 195289)
(58010, 191338)
(74590, 143441)
(228949, 93479)
(128853, 173617)
(141806, 134123)
(38420, 106081)
(105050, 157808)
(95609, 67131)
(199584, 211192)
(29247, 119256)
(172980, 126442)
(108592, 94594)
(44101, 21879)
(243184, 66655)
(221134, 152697)
(149413, 2721)
(176855, 58784)
(141915, 28116)
(81328, 115892)
(129454, 95801)
(130924, 67255)
(98391, 127009)
(160186, 112262)
(234664, 208898)
(172988, 205122)
(183099, 231340)
(30815, 101475)
(261023, 157667)
(223519, 115487)
(42101, 29293)
(56710, 133359)
(246465, 48022)
(149648, 244711)
(172448, 140647)
(5344, 69678)
(190318, 166964)
(87803, 178052)
(82276, 232170)
(212415, 126102)
(229457, 52930)
(67446, 20769)
(223281, 59151)
(193010, 117009)
(243609, 91157)
(183869, 154751)
(90875, 26689)
(68685, 661)
(171716, 149780)
(160519, 73074)
(199015, 264310)
(216417, 122929)
(249524, 109561)
(80744, 21703)
(180010, 165482)
(252186, 212590)
(114008, 12111)
(9499, 236135)
(101450, 94233)
(199580, 259262)
(21374, 87065)
(44393, 157720)
(90836, 207665)
(260972, 149016)
(90054, 14222)
(240485, 193233)
(165594, 11627)
(259387, 159674)
(201740, 182762)
(19510, 46696)
(55018, 90581)
(121899, 242124)
(158904, 108508)
(175358, 194246)
(162646, 244717)
(178088, 19768)
(180623, 9166)
(40197, 245499)
(28624, 231547)
(124976, 155606)
(149085, 238341)
(136885, 28741)
(249318, 118740)
(233254, 108694)
(149297, 162908)
(43784, 44261)
(52694, 86013)
(28812, 258684)
(52024, 212508)
(60414, 3643)
(193549, 242634)
(30523, 244026)
(9759, 177422)
(31587, 7726)
(240470, 75711)
(237931, 224836)
(3159, 203508)
(155227, 132023)
(164665, 99469)
(266173, 46594)
(91415, 79661)
(203513, 189392)
(167991, 251916)
(164702, 29630)
(85129, 136917)
(136094, 117657)
(217735, 98756)
(21430, 19493)
(263404, 234408)
(145504, 117183)
(193670, 54811)
(3057, 221146)
(149440, 93789)
(74956, 72763)
(75462, 85144)
(231325, 214280)
(12878, 92766)
(124651, 164379)
(143772, 26740)
(45225, 38725)
(109388, 44156)
(10201, 20031)
(56639, 253592)
(38664, 252308)
(159679, 261595)
(32144, 142211)
(221783, 71047)
(228097, 65659)
(99326, 50197)
(71953, 200435)
(178043, 108917)
(45623, 88402)
(202258, 142159)
(34479, 91817)
(164199, 147383)
(135161, 214347)
(39329, 193535)
(90693, 200420)
(241089, 220036)
(77400, 43837)
(12116, 29749)
(124894, 208960)
(265153, 96769)
(171280, 10710)
(229663, 256323)
(32868, 144227)
(209719, 108330)
(156095, 36153)
(211622, 181792)
(21737, 111795)
(59272, 146675)
(262690, 192326)
(47407, 226312)
(155092, 229126)
(153421, 208526)
(224892, 142927)
(171078, 16208)
(12964, 234877)
(170617, 147827)
(179696, 159405)
(175066, 56391)
(71942, 141215)
(57842, 246499)
(80659, 165358)
(206384, 84874)
(80360, 65990)
(224738, 172741)
(116982, 112940)
(202335, 51216)
(223520, 973)
(258936, 210986)
(133329, 88840)
(120599, 232557)
(72530, 124633)
(97155, 56386)
(219652, 131988)
(72865, 87451)
(236721, 45722)
(218341, 152507)
(242063, 416)
(143366, 119029)
(145172, 26927)
(207257, 236249)
(106713, 4192)
(221404, 167571)
(85105, 83389)
(257762, 190116)
(65985, 17303)
(163213, 25320)
(97448, 8690)
(227159, 171508)
(23812, 107004)
(185552, 139373)
(4635, 94071)
(32091, 55360)
(38669, 145948)
(193606, 180128)
(264167, 261249)
(15164, 110312)
(23830, 15448)
(199549, 237387)
(195736, 22177)
(125839, 37892)
(6488, 77711)
(28059, 59133)
(235887, 72330)
(138833, 171261)
(80408, 1015)
(113831, 12924)
(33906, 166888)
(78778, 205498)
(135601, 213531)
(152686, 166769)
(22059, 4373)
(212524, 241275)
(156447, 253469)
(82029, 62147)
(213164, 250683)
(58499, 257356)
(204903, 212449)
(82888, 29631)
(253759, 8459)
(90424, 237919)
(196746, 95893)
(23943, 188107)
(170969, 185305)
(194360, 162239)
(114740, 94418)
(258427, 30572)
(179136, 39322)
(259586, 183055)
(166802, 118424)
(136834, 8727)
(21688, 229138)
(189449, 47576)
(201049, 91212)
(56992, 56077)
(16861, 213625)
(227904, 186384)
(13266, 264715)
(122187, 160187)
(182211, 188400)
(103715, 61352)
(100350, 231694)
(53952, 173475)
(260069, 70403)
(81577, 171185)
(158766, 240806)
(150997, 181044)
(235303, 156017)
(43281, 217726)
(59382, 164716)
(78006, 218983)
(129296, 263045)
(105061, 117233)
(58670, 26768)
(74243, 150696)
(261646, 209663)
(256094, 201061)
(235299, 160990)
(81880, 118824)
(129763, 71669)
(214115, 79061)
(230480, 117308)
(237172, 237762)
(247702, 43257)
(197385, 99253)
(134864, 181063)
(29617, 12834)
(166430, 44941)
(230765, 58557)
(110132, 243412)
(68757, 142072)
(250762, 108208)
(171331, 41442)
(140215, 183845)
(43121, 220707)
(226053, 102819)
(83087, 6242)
(159472, 1427)
(249139, 214485)
(13581, 66073)
(18340, 124349)
(215642, 195558)
(151731, 99344)
(40979, 77629)
(189955, 50350)
(184429, 38226)
(129539, 25282)
(15771, 88302)
(176433, 175782)
(50123, 64218)
(53443, 122626)
(115184, 260497)
(76389, 157797)
(140149, 91609)
(232992, 185826)
(214769, 38012)
(223409, 90723)
(249329, 149232)
(169621, 200098)
(139061, 196728)
(80426, 3509)
(264634, 2096)
(121011, 211962)
(125076, 183336)
(219020, 213832)
(217228, 161698)
(36218, 105177)
(111797, 157963)
(109800, 118743)
(188687, 119144)
(169424, 32450)
(3386, 195611)
(73594, 248312)
(6552, 133639)
(229667, 136475)
(122770, 263382)
(182484, 43304)
(145581, 24603)
(215333, 201296)
(59554, 237651)
(176152, 135825)
(37463, 131691)
(176652, 82441)
(47683, 186243)
(89048, 13328)
(133480, 103483)
(175184, 43321)
(184938, 46594)
(35607, 260578)
(158837, 160080)
(112723, 42809)
(45342, 30771)
(117219, 256984)
(24182, 175120)
(116452, 168696)
(206859, 120619)
(92607, 38482)
(226771, 45525)
(141936, 75033)
(197228, 43495)
(115598, 150247)
(235158, 69290)
(11377, 125212)
(112054, 19150)
(198028, 173704)
(99724, 184957)
(199238, 54641)
(246168, 158786)
(245632, 183311)
(54787, 225667)
(79507, 149935)
(95550, 36177)
(55562, 157514)
(115957, 162624)
(227541, 186452)
(193290, 53973)
(228368, 113503)
(239295, 79920)
(125524, 178124)
(178575, 250652)
(121705, 202168)
(208908, 113329)
(118245, 34852)
(162643, 119958)
(152040, 138072)
(54216, 38313)
(116934, 131996)
(253481, 135895)
(187609, 239714)
(96232, 229508)
(141708, 176250)
(229294, 82225)
(158795, 166134)
(156859, 77118)
(86247, 180136)
(265682, 151340)
(71059, 119870)
(98627, 99882)
(64260, 234210)
(51982, 166705)
(250391, 206470)
(226782, 228458)
(162360, 259111)
(18471, 96608)
(50084, 83105)
(13623, 179320)
(33983, 69071)
(258001, 131139)
(177553, 164083)
(169094, 248274)
(253232, 136111)
(192247, 266692)
(122660, 234968)
(245432, 2335)
(16239, 40596)
(48457, 58691)
(224822, 233536)
(120674, 145550)
(188201, 95534)
(110180, 7059)
(263240, 250210)
(48733, 41748)
(160815, 76192)
(75599, 72849)
(107055, 97750)
(194310, 207886)
(136961, 165396)
(19617, 54644)
(232239, 191521)
(211306, 213742)
(138932, 120691)
(41741, 189465)
(259150, 102860)
(120554, 196013)
(75954, 44278)
(210700, 83299)
(57065, 114965)
(27934, 38409)
(141155, 91765)
(145897, 22063)
(261909, 47229)
(216046, 191681)
(31944, 40433)
(196872, 21265)
(239216, 209319)
(69865, 173823)
(127169, 24575)
(202303, 203986)
(182378, 250795)
(175448, 35174)
(86976, 264123)
(130797, 129526)
(239657, 63315)
(151684, 201833)
(232930, 83866)
(99410, 136917)
(58107, 154427)
(167288, 126330)
(212598, 262424)
(252318, 186805)
(70374, 82441)
(232245, 218978)
(164104, 235402)
(49088, 233623)
(54548, 185745)
(90993, 169298)
(40214, 228312)
(187306, 219635)
(47361, 13334)
(38752, 238809)
(57199, 215869)
(128599, 243192)
(2480, 121307)
(170474, 11869)
(226837, 77245)
(52745, 93243)
(108212, 209015)
(52692, 211958)
(71741, 160962)
(218764, 256645)
(161332, 205325)
(243416, 28689)
(118626, 155628)
(114208, 93415)
(225061, 50380)
(96900, 35931)
(41167, 53403)
(15091, 209393)
(12291, 191491)
(224508, 208859)
(181662, 5988)
(251983, 2926)
(16591, 228018)
(235130, 155569)
(161211, 224666)
(259376, 22502)
(197416, 62462)
(65222, 201376)
(146171, 264263)
(82853, 262766)
(254558, 107758)
(146046, 25410)
(137061, 244886)
(50885, 162732)
(90990, 52361)
(37564, 107759)
(262680, 4346)
(257639, 35790)
(128940, 220058)
(8397, 5437)
(33288, 202781)
(212135, 33067)
(105171, 227040)
(213574, 57791)
(117712, 185749)
(116032, 220430)
(41823, 105112)
(159209, 9837)
(20767, 259731)
(47711, 22620)
(56903, 200721)
(84667, 212086)
(90317, 244095)
(138905, 168477)
(189403, 33624)
(89484, 180198)
(116497, 80365)
(247151, 258564)
(49012, 20756)
(106845, 162092)
(177607, 71639)
(95677, 139482)
(92777, 72853)
(237195, 27078)
(188272, 258985)
(49901, 240031)
(185623, 266628)
(83462, 51126)
(208282, 19184)
(240876, 11192)
(91684, 263952)
(106485, 233065)
(232669, 186604)
(153517, 104278)
(27446, 35755)
(106537, 4064)
(99028, 177932)
(95163, 143298)
(55744, 114505)
(201778, 2911)
(101504, 67315)
