(366817, 574127)
(554004, 394494)
(234654, 223547)
(269294, 326022)
(487789, 133909)
(65627, 607910)
(600425, 386299)
(501450, 455380)
(67218, 275413)
(569380, 307670)
(292907, 351516)
(376441, 192140)
(207848, 313537)
(658648, 448325)
(419640, 362660)
(184458, 237232)
(191761, 655678)
(103551, 121983)
(84732, 533428)
(108675, 662857)
(144290, 121833)
(526934, 672319)
(547565, 18319)
(651551, 576569)
(561763, 387302)
(304340, 176631)
(262964, 61510)
(513565, 651800)
(102325, 318989)
(579719, 375009)
(166771, 569430)
(665673, 309831)
(6259, 600246)
(518617, 453067)
(325114, 651444)
(527505, 204645)
(24370, 224245)
(413289, 482158)
(440672, 657654)
(570313, 209072)
(208135, 52955)
(52065, 599072)
(507774, 477163)
(413133, 400611)
(37885, 38445)
(612883, 428745)
(437843, 268834)
(553924, 416413)
(526062, 513911)
(297242, 477614)
(371951, 66733)
(286460, 198249)
(535780, 444063)
(526552, 28161)
(596150, 318481)
(241972, 249662)
(561018, 387018)
(153559, 474572)
(108871, 449946)
(328108, 647198)
(229473, 118557)
(29103, 507657)
(142636, 125772)
(120143, 256018)
(181653, 104258)
(152194, 378780)
(604359, 143895)
(297434, 454469)
(47809, 654976)
(406243, 15586)
(109616, 500057)
(541313, 218090)
(149717, 414572)
(427872, 78370)
(133299, 515918)
(561512, 473277)
(159955, 437262)
(345876, 239575)
(119334, 92130)
(495724, 118500)
(118513, 188083)
(308526, 97502)
(224135, 653776)
(677335, 89856)
(643531, 157872)
(422885, 498503)
(375416, 211469)
(506997, 53365)
(451325, 640970)
(225934, 40579)
(537429, 335026)
(283848, 420375)
(31107, 122553)
(354489, 103314)
(94658, 265197)
(307185, 232689)
(395875, 271472)
(543083, 544840)
(548582, 228216)
(74543, 589262)
(455655, 374785)
(371649, 216272)
(171522, 96708)
(584441, 557029)
(589146, 558372)
(401843, 488701)
(240657, 270291)
(600508, 13267)
(678164, 350583)
(53284, 542812)
(569982, 489367)
(656027, 605588)
(74710, 621961)
(114651, 371753)
(136019, 337958)
(485816, 295076)
(364467, 56011)
(188726, 144931)
(622304, 624223)
(568583, 180029)
(153326, 531160)
(607173, 41766)
(656380, 86431)
(573589, 203632)
(497227, 532533)
(206833, 243364)
(385668, 480768)
(108596, 109228)
(57590, 162079)
(17063, 233715)
(186848, 465546)
(599686, 523396)
(208156, 346274)
(384074, 226042)
(433843, 607585)
(102510, 580524)
(652323, 621823)
(110955, 620380)
(586813, 39768)
(148061, 409106)
(559240, 475458)
(44278, 240829)
(194685, 150076)
(310686, 447313)
(621663, 417585)
(173478, 366115)
(449362, 313888)
(177796, 487306)
(520674, 608396)
(367864, 354042)
(525823, 32280)
(358289, 569379)
(489219, 660124)
(67566, 545901)
(593999, 480528)
(121920, 590061)
(617575, 452075)
(41186, 10576)
(591007, 374932)
(365530, 171881)
(337770, 462430)
(616561, 336104)
(186472, 375311)
(486318, 200965)
(231819, 100155)
(245624, 51052)
(596339, 179374)
(460203, 279081)
(327616, 383674)
(318641, 10354)
(209253, 523474)
(444888, 588736)
(346010, 633351)
(177798, 168993)
(86407, 289942)
(162376, 557029)
(636754, 190659)
(199201, 351678)
(425141, 630574)
(40364, 596861)
(526950, 594239)
(181414, 302697)
(521925, 394949)
(189968, 214203)
(511646, 322930)
(542359, 73984)
(570975, 263179)
(3066, 558750)
(35705, 513247)
(217305, 99679)
(282631, 308632)
(658423, 572078)
(197428, 162796)
(213509, 678174)
(43785, 201146)
(677745, 181094)
(460923, 279509)
(486425, 662759)
(199173, 391577)
(582647, 472372)
(406260, 83964)
(310927, 345303)
(513549, 376078)
(180500, 52848)
(645941, 606165)
(429531, 627454)
(557926, 296749)
(135530, 184117)
(144900, 24055)
(316430, 647948)
(248734, 457426)
(577172, 550766)
(651481, 254232)
(127734, 186)
(204884, 240505)
(467897, 548692)
(171403, 276235)
(59072, 288437)
(142925, 157554)
(8193, 126163)
(281, 380577)
(303600, 557285)
(525300, 378643)
(324041, 315065)
(471932, 462621)
(98868, 433595)
(93546, 390982)
(296596, 347607)
(389543, 562619)
(657800, 255832)
(197880, 36071)
(269134, 169545)
(484084, 560213)
(272270, 501778)
(5422, 537586)
(413780, 47035)
(594089, 484632)
(494739, 495961)
(216040, 511752)
(310729, 494604)
(543123, 594115)
(211018, 569655)
(98258, 625207)
(298637, 400555)
(241298, 595017)
(642646, 236628)
(302521, 405495)
(316328, 539784)
(584136, 602413)
(23858, 238121)
(261879, 339013)
(324182, 336978)
(259586, 459716)
(385113, 466424)
(265666, 445570)
(143712, 490315)
(177375, 291458)
(609015, 510764)
(18471, 405592)
(224794, 365889)
(40308, 378749)
(511046, 265982)
(204542, 273436)
(504148, 98825)
(272491, 492948)
(463752, 138926)
(484005, 653442)
(42407, 677728)
(1355, 270108)
(578749, 300369)
(248257, 114457)
(122951, 521831)
(317522, 468147)
(75348, 349537)
(247957, 68719)
(146024, 350996)
(459447, 243950)
(207497, 582881)
(207759, 370293)
(270284, 266693)
(266730, 244441)
(658358, 660489)
(289637, 527435)
(28021, 478008)
(674364, 175869)
(105169, 566212)
(573645, 335498)
(443511, 506338)
(622110, 225392)
(63403, 466994)
(57515, 634531)
(3355, 47509)
(290845, 292571)
(319125, 422896)
(39235, 38717)
(16364, 309723)
(83621, 474684)
(640544, 40596)
(654706, 496352)
(279548, 416181)
(245266, 303496)
(625161, 435340)
(307186, 448262)
(282780, 670652)
(224512, 338607)
(260258, 243741)
(662878, 540819)
(490020, 326812)
(657744, 488340)
(613369, 421249)
(541103, 178181)
(593340, 96042)
(411965, 42455)
(98305, 321620)
(564649, 531315)
(212684, 204754)
(45775, 52551)
(9980, 19785)
(303534, 393873)
(557165, 667553)
(427426, 231259)
(113015, 356292)
(8384, 382815)
(325038, 221441)
(175767, 245390)
(354115, 273777)
(530128, 618566)
(642918, 553217)
(584624, 123574)
(663872, 461234)
(180548, 120192)
(186957, 596115)
(34515, 232397)
(210351, 46023)
(313267, 345943)
(347082, 61892)
(261487, 260990)
(66228, 355123)
(109003, 271642)
(306304, 422584)
(308781, 478861)
(222176, 293849)
(79037, 255312)
(661290, 272183)
(232875, 192629)
(589789, 444446)
(621835, 254575)
(666931, 89610)
(297554, 356202)
(81423, 626744)
(197412, 524304)
(482383, 672806)
(550182, 440586)
(620077, 59420)
(50479, 363556)
(654980, 341691)
(173206, 137662)
(46096, 564080)
(522106, 367794)
(586215, 649686)
(399243, 55624)
(34497, 125580)
(237922, 231199)
(95709, 486629)
(606089, 374288)
(371810, 189417)
(106378, 171531)
(580321, 349436)
(654915, 265812)
(99556, 85490)
(110434, 152914)
(523433, 466210)
(66402, 148010)
(167867, 58032)
(251466, 562160)
(126316, 456504)
(296115, 365339)
(609220, 108308)
(158770, 119045)
(548098, 646884)
(217862, 603300)
(260295, 323116)
(157553, 64258)
(649231, 225084)
(390646, 120497)
(507347, 603452)
(485146, 660745)
(220807, 632778)
(1168, 640331)
(187767, 650486)
(41552, 175363)
(584955, 170408)
(420082, 28237)
(501983, 567301)
(176660, 61555)
(338631, 476823)
(50077, 446341)
(243960, 650878)
(265347, 259)
(281414, 510762)
(167161, 209588)
(346194, 488356)
(161582, 502311)
(261518, 142292)
(90951, 356457)
(9486, 640730)
(549308, 228739)
(604870, 624306)
(360814, 271667)
(188095, 497572)
(482955, 367807)
(270652, 357625)
(299569, 137410)
(472116, 607896)
(568742, 179626)
(137557, 476854)
(548440, 150975)
(651695, 4214)
(347615, 230837)
(103975, 537550)
(219688, 425124)
(628637, 160529)
(383241, 674338)
(106920, 390172)
(675753, 479394)
(365732, 391324)
(156775, 661885)
(228282, 188799)
(372740, 546801)
(223661, 287156)
(302016, 387579)
(255318, 116678)
(49061, 303763)
(522564, 132736)
(76126, 121663)
(204230, 63969)
(278458, 678041)
(137369, 5699)
(145874, 59519)
(384962, 636772)
(9028, 188943)
(155111, 380791)
(218108, 322629)
(474539, 93260)
(654568, 201051)
(566800, 598093)
(199792, 119715)
(586989, 644380)
(537086, 610920)
(618004, 412539)
(154241, 318812)
(119423, 401188)
(125104, 43042)
(143677, 509875)
(134155, 106298)
(657648, 288828)
(514513, 262070)
(149445, 538565)
(186606, 254607)
(398485, 491757)
(151364, 458730)
(468047, 580311)
(640303, 124801)
(645384, 257646)
(529844, 451141)
(92725, 253446)
(264635, 505141)
(58262, 21194)
(160664, 184873)
(602977, 424)
(104940, 28531)
(242723, 580993)
(198415, 900)
(136341, 13861)
(425734, 51170)
(369529, 654077)
(166879, 106186)
(206223, 540332)
(469491, 376314)
(463279, 101347)
(32509, 629346)
(106903, 594689)
(506771, 203105)
(592127, 350531)
(424776, 547780)
(110025, 346144)
(146197, 291606)
(331732, 259428)
(665585, 277396)
(42268, 156482)
(634397, 126147)
(636573, 558267)
(406163, 320062)
(50815, 542426)
(35767, 344707)
(613452, 425187)
(467321, 482175)
(31372, 329540)
(191779, 629308)
(433620, 280208)
(296554, 264582)
(670353, 395145)
(641922, 481568)
(554313, 254387)
(195116, 392126)
(91666, 35089)
(227308, 366295)
(291538, 51569)
(82537, 105757)
(156516, 660853)
(144963, 647770)
(558500, 533278)
(623346, 202544)
(518939, 120883)
(382264, 542466)
(31513, 146140)
(522329, 377045)
(44274, 399525)
(491896, 618295)
(96557, 401650)
(48736, 136408)
(2088, 623320)
(482937, 342601)
(358864, 590164)
(187729, 484639)
(17347, 417543)
(258158, 280776)
(469863, 189824)
(148737, 117524)
(344140, 494355)
(226921, 219033)
(422085, 175584)
(232483, 182795)
(369861, 87040)
(455777, 231238)
(41780, 495964)
(241366, 252918)
(184439, 654831)
(364204, 352366)
(517417, 283911)
(628999, 304011)
(150349, 483579)
(348763, 583935)
(587746, 133132)
(491212, 37365)
(316632, 604400)
(443168, 206236)
(407655, 135426)
(598942, 493418)
(149563, 583480)
(601238, 435174)
(189979, 507897)
(616139, 334536)
(179200, 136406)
(359302, 655602)
(455470, 229247)
(429354, 562213)
(229735, 336538)
(611567, 67017)
(323155, 90244)
(4084, 668588)
(13296, 595536)
(569638, 438583)
(218550, 117909)
(490061, 493039)
(65970, 88887)
(325212, 418274)
(413015, 537222)
(667906, 227958)
(310007, 234264)
(521601, 49255)
(379230, 521972)
(666314, 558750)
(602415, 416200)
(504808, 237546)
(661407, 361380)
(205508, 496078)
(340127, 370579)
(673236, 530682)
(80362, 12659)
(2348, 260358)
(611960, 171514)
(404512, 318489)
(451990, 598674)
(419300, 643972)
(219171, 224929)
(568671, 595573)
(614506, 376514)
(480931, 476133)
(130637, 173476)
(386993, 511363)
(372047, 648225)
(327532, 605720)
(191238, 563871)
(155990, 52612)
(617511, 188559)
(93444, 164479)
(535491, 155326)
(283448, 284071)
(598392, 530232)
(323347, 622179)
(669483, 573560)
(623976, 38165)
(95392, 485092)
(9940, 14427)
(140445, 301455)
(592699, 597291)
(653061, 482382)
(22676, 477642)
(159850, 299363)
(416898, 291913)
(122481, 87535)
(52648, 523890)
(422049, 314624)
(149106, 136685)
(189389, 100906)
(19577, 298486)
(181103, 201828)
(41580, 544867)
(387769, 445704)
(226959, 383531)
(460820, 260220)
(397406, 654061)
(522527, 637242)
(3114, 589230)
(202440, 69173)
(389792, 62537)
(305521, 16979)
(13763, 496487)
(259223, 7386)
(445076, 188853)
(135496, 492845)
(407531, 514128)
(263459, 186523)
(98259, 463157)
(38631, 401875)
(176563, 569226)
(597191, 97622)
(223062, 638987)
(160672, 387278)
(480935, 134407)
(201144, 52840)
(294234, 480386)
(13996, 259524)
(525219, 543720)
(659481, 390527)
(79356, 238849)
(233867, 352087)
(23373, 184417)
(322932, 409253)
(289524, 130962)
(47983, 35419)
(276439, 636105)
(235363, 375829)
(115548, 69288)
(126116, 171994)
(38838, 420375)
(82074, 539883)
(16475, 511846)
(639557, 107700)
(26454, 268242)
(549670, 179922)
(608451, 302718)
(578247, 161665)
(409319, 109598)
(262882, 507980)
(676982, 495444)
(443681, 482279)
(665223, 668588)
(448496, 640937)
(35131, 667127)
(190449, 421129)
(426189, 259469)
(63241, 525269)
(66146, 373586)
(629118, 674539)
(186642, 367018)
(544536, 512515)
(351902, 620744)
(9270, 516622)
(444575, 514646)
(202183, 62441)
(116391, 224075)
(441884, 404952)
(201631, 498164)
(302317, 568753)
(415647, 341588)
(326213, 561342)
(534557, 611401)
(514650, 659131)
(58438, 324264)
(223771, 227910)
(111389, 347473)
(110444, 83561)
(553852, 192876)
(196716, 52503)
(315757, 648752)
(236779, 151404)
(151637, 271131)
(150944, 132473)
(610961, 236931)
(4357, 477386)
(463195, 577949)
(420632, 16727)
(59567, 384164)
(48377, 615117)
(443177, 218713)
(313369, 175121)
(512344, 109003)
(384455, 6106)
(520016, 481470)
(601509, 88010)
(297344, 112267)
(620285, 594719)
(232536, 71361)
(434239, 83944)
(6880, 218440)
(39497, 361150)
(31419, 70818)
(584297, 418577)
(558823, 121327)
(391744, 518856)
(37166, 533895)
(142152, 94952)
(427660, 678440)
(630615, 97124)
(374062, 627581)
(146087, 309800)
(113270, 17049)
(357900, 141480)
(155508, 33071)
(112760, 302750)
(225524, 226526)
(310932, 571544)
(283639, 494246)
(326041, 678145)
(666916, 299286)
(541418, 576717)
(270329, 647475)
(613633, 73435)
(321877, 306671)
(306573, 247426)
(642183, 393559)
(93046, 622368)
(560792, 486821)
(565893, 305175)
